realisation,job_id,actual_duration_min
15,J00118,45.7
15,J00134,43.9
15,J00138,45.1
15,J00141,26.3
15,J00151,29.4
15,J00162,47.3
16,J00006,28.4
16,J00016,50.4
16,J00042,34.0
16,J00122,75.3
16,J00156,47.4
16,J00172,50.6
16,J00015,29.5
16,J00021,55.8
16,J00031,62.5
16,J00038,53.9
16,J00041,44.1
16,J00064,60.2
16,J00066,50.8
16,J00070,28.7
16,J00079,51.3
16,J00097,27.2
16,J00131,49.5
16,J00153,47.2
16,J00174,49.5
16,J00018,48.8
16,J00065,20.0
16,J00071,52.2
16,J00076,37.3
16,J00080,31.7
16,J00099,34.4
16,J00100,61.7
16,J00133,67.9
16,J00159,19.0
16,J00169,53.9
16,J00008,17.8
16,J00011,38.7
16,J00033,64.7
16,J00125,34.5
16,J00126,38.9
16,J00128,45.7
16,J00129,64.5
16,J00139,45.8
16,J00149,71.1
16,J00002,72.7
16,J00014,26.6
16,J00028,25.0
16,J00059,66.3
16,J00063,85.6
16,J00069,56.3
16,J00081,30.4
16,J00086,294.1
16,J00140,63.9
16,J00144,35.3
16,J00168,28.0
16,J00004,60.2
16,J00022,16.1
16,J00029,53.6
16,J00045,36.1
16,J00067,47.8
16,J00077,28.7
16,J00093,27.5
16,J00104,60.0
16,J00113,74.9
16,J00155,39.3
16,J00161,89.5
16,J00164,30.2
16,J00009,39.6
16,J00010,64.6
16,J00020,60.6
16,J00027,50.2
16,J00047,82.1
16,J00055,12.0
16,J00061,21.4
16,J00075,62.6
16,J00088,39.8
16,J00089,37.9
16,J00095,47.6
16,J00120,47.3
16,J00124,77.4
16,J00150,67.9
16,J00152,27.7
16,J00163,49.4
16,J00165,38.9
16,J00166,48.2
16,J00167,33.2
16,J00013,67.5
16,J00024,52.9
16,J00044,39.2
16,J00046,48.3
16,J00058,41.5
16,J00114,41.3
16,J00121,35.1
16,J00136,26.0
16,J00142,39.2
16,J00147,30.9
16,J00158,35.8
16,J00171,33.5
16,J00030,37.3
16,J00053,31.6
16,J00054,28.4
16,J00072,26.3
16,J00091,54.2
16,J00103,62.6
16,J00105,45.1
16,J00106,49.4
16,J00110,17.0
16,J00123,56.3
16,J00157,47.7
16,J00017,54.8
16,J00023,75.0
16,J00032,63.2
16,J00039,24.3
16,J00052,80.1
16,J00060,47.8
16,J00108,31.2
16,J00130,33.2
16,J00145,45.3
16,J00154,42.7
16,J00160,20.9
16,J00175,50.0
16,J00036,25.0
16,J00096,15.0
16,J00102,36.6
16,J00111,32.2
16,J00001,48.0
16,J00003,67.9
16,J00019,39.5
16,J00026,48.8
16,J00037,55.5
16,J00048,25.4
16,J00049,32.4
16,J00050,39.8
16,J00051,53.1
16,J00082,18.6
16,J00117,32.6
16,J00119,41.1
16,J00127,50.0
16,J00132,38.7
16,J00135,30.3
16,J00146,29.7
16,J00148,65.5
16,J00005,26.9
16,J00025,48.2
16,J00034,42.1
16,J00040,50.3
16,J00073,29.8
16,J00084,25.5
16,J00090,19.3
16,J00092,50.5
16,J00098,21.2
16,J00107,27.1
16,J00109,27.0
16,J00116,41.2
16,J00137,33.0
16,J00143,41.3
16,J00170,34.5
16,J00012,25.9
16,J00056,42.4
16,J00074,59.2
16,J00078,69.3
16,J00094,45.4
16,J00101,50.6
16,J00112,18.0
16,J00115,49.0
16,J00173,49.8
16,J00007,48.4
16,J00035,33.5
16,J00043,38.0
16,J00057,38.0
16,J00062,60.8
16,J00068,54.1
16,J00083,22.6
16,J00085,37.8
16,J00087,43.0
16,J00118,45.3
16,J00134,29.2
16,J00138,35.7
16,J00141,30.7
16,J00151,53.6
16,J00162,48.8
17,J00006,33.9
17,J00016,49.6
17,J00042,51.6
17,J00122,67.5
17,J00156,56.1
17,J00172,42.5
17,J00015,39.4
17,J00021,75.0
17,J00031,129.2
17,J00038,37.4
17,J00041,40.4
17,J00064,62.8
17,J00066,52.1
17,J00070,35.5
17,J00079,32.4
17,J00097,33.3
17,J00131,39.8
17,J00153,45.8
17,J00174,56.1
17,J00018,42.4
17,J00065,20.0
17,J00071,43.9
17,J00076,30.6
17,J00080,36.2
17,J00099,20.7
17,J00100,66.4
17,J00133,28.4
17,J00159,17.8
17,J00169,40.8
17,J00008,39.7
17,J00011,42.2
17,J00033,54.5
17,J00125,41.9
17,J00126,57.4
17,J00128,78.1
17,J00129,68.2
17,J00139,57.8
17,J00149,88.1
17,J00002,25.0
17,J00014,48.6
17,J00028,25.0
17,J00059,45.8
17,J00063,83.0
17,J00069,100.0
17,J00081,36.1
17,J00086,140.9
17,J00140,82.6
17,J00144,42.1
17,J00168,31.6
17,J00004,25.0
17,J00022,15.0
17,J00029,76.2
17,J00045,41.0
17,J00067,57.2
17,J00077,30.0
17,J00093,18.6
17,J00104,73.8
17,J00113,34.3
17,J00155,44.7
17,J00161,56.9
17,J00164,36.8
17,J00009,18.0
17,J00010,77.0
17,J00020,63.5
17,J00027,46.4
17,J00047,58.5
17,J00055,19.8
17,J00061,17.5
17,J00075,34.5
17,J00088,35.9
17,J00089,34.3
17,J00095,39.8
17,J00120,37.0
17,J00124,47.1
17,J00150,63.0
17,J00152,26.7
17,J00163,59.2
17,J00165,51.1
17,J00166,38.6
17,J00167,42.2
17,J00013,72.0
17,J00024,78.7
17,J00044,43.3
17,J00046,46.2
17,J00058,36.6
17,J00114,33.8
17,J00121,31.6
17,J00136,32.0
17,J00142,32.4
17,J00147,59.4
17,J00158,31.9
17,J00171,24.3
17,J00030,47.1
17,J00053,47.6
17,J00054,47.6
17,J00072,28.6
17,J00091,67.6
17,J00103,55.4
17,J00105,31.7
17,J00106,45.9
17,J00110,27.0
17,J00123,58.6
17,J00157,46.0
17,J00017,58.1
17,J00023,78.9
17,J00032,74.0
17,J00039,21.4
17,J00052,69.8
17,J00060,62.1
17,J00108,41.8
17,J00130,51.7
17,J00145,39.0
17,J00154,47.3
17,J00160,15.2
17,J00175,55.1
17,J00036,36.5
17,J00096,23.9
17,J00102,29.7
17,J00111,24.4
17,J00001,68.3
17,J00003,41.9
17,J00019,29.9
17,J00026,62.3
17,J00037,36.2
17,J00048,37.9
17,J00049,37.1
17,J00050,26.1
17,J00051,70.2
17,J00082,15.0
17,J00117,38.4
17,J00119,52.5
17,J00127,58.6
17,J00132,37.2
17,J00135,25.8
17,J00146,31.4
17,J00148,46.8
17,J00005,24.0
17,J00025,40.3
17,J00034,40.2
17,J00040,43.6
17,J00073,25.0
17,J00084,19.0
17,J00090,23.0
17,J00092,36.8
17,J00098,15.9
17,J00107,40.2
17,J00109,40.1
17,J00116,37.9
17,J00137,37.1
17,J00143,48.7
17,J00170,42.7
17,J00012,36.0
17,J00056,41.0
17,J00074,60.3
17,J00078,93.8
17,J00094,35.0
17,J00101,49.1
17,J00112,22.6
17,J00115,49.8
17,J00173,27.3
17,J00007,63.3
17,J00035,40.7
17,J00043,33.0
17,J00057,35.9
17,J00062,64.5
17,J00068,47.6
17,J00083,18.0
17,J00085,33.5
17,J00087,37.8
17,J00118,61.8
17,J00134,31.1
17,J00138,35.0
17,J00141,43.4
17,J00151,35.0
17,J00162,46.9
18,J00006,19.4
18,J00016,52.8
18,J00042,45.1
18,J00122,65.4
18,J00156,55.1
18,J00172,76.9
18,J00015,44.8
18,J00021,36.6
18,J00031,82.3
18,J00038,49.5
18,J00041,42.7
18,J00064,51.9
18,J00066,46.9
18,J00070,20.0
18,J00079,61.9
18,J00097,55.3
18,J00131,29.4
18,J00153,35.7
18,J00174,66.4
18,J00018,35.9
18,J00065,21.2
18,J00071,55.1
18,J00076,32.3
18,J00080,39.8
18,J00099,20.5
18,J00100,51.7
18,J00133,25.6
18,J00159,41.8
18,J00169,43.6
18,J00008,28.1
18,J00011,45.3
18,J00033,25.0
18,J00125,47.5
18,J00126,50.1
18,J00128,56.5
18,J00129,53.8
18,J00139,55.3
18,J00149,83.8
18,J00002,25.0
18,J00014,41.4
18,J00028,52.0
18,J00059,52.8
18,J00063,54.4
18,J00069,67.3
18,J00081,55.6
18,J00086,245.7
18,J00140,68.4
18,J00144,29.6
18,J00168,30.8
18,J00004,38.2
18,J00022,19.2
18,J00029,70.1
18,J00045,20.0
18,J00067,35.4
18,J00077,27.0
18,J00093,19.1
18,J00104,60.3
18,J00113,30.0
18,J00155,46.5
18,J00161,42.5
18,J00164,51.5
18,J00009,27.1
18,J00010,52.1
18,J00020,63.5
18,J00027,70.5
18,J00047,66.6
18,J00055,16.1
18,J00061,17.2
18,J00075,41.0
18,J00088,42.6
18,J00089,27.8
18,J00095,36.6
18,J00120,34.3
18,J00124,54.8
18,J00150,90.4
18,J00152,27.7
18,J00163,44.8
18,J00165,29.4
18,J00166,40.4
18,J00167,33.7
18,J00013,76.4
18,J00024,75.3
18,J00044,51.6
18,J00046,35.4
18,J00058,37.7
18,J00114,37.9
18,J00121,31.8
18,J00136,15.0
18,J00142,38.4
18,J00147,35.2
18,J00158,55.2
18,J00171,30.6
18,J00030,43.7
18,J00053,34.7
18,J00054,25.0
18,J00072,32.6
18,J00091,54.0
18,J00103,59.6
18,J00105,31.9
18,J00106,59.6
18,J00110,17.2
18,J00123,82.3
18,J00157,31.9
18,J00017,41.5
18,J00023,71.7
18,J00032,85.9
18,J00039,26.0
18,J00052,65.4
18,J00060,68.2
18,J00108,61.8
18,J00130,32.9
18,J00145,44.2
18,J00154,45.2
18,J00160,16.2
18,J00175,62.3
18,J00036,28.8
18,J00096,17.6
18,J00102,45.0
18,J00111,46.3
18,J00001,49.4
18,J00003,32.2
18,J00019,25.0
18,J00026,39.8
18,J00037,46.3
18,J00048,37.9
18,J00049,48.5
18,J00050,51.8
18,J00051,31.6
18,J00082,32.0
18,J00117,41.1
18,J00119,52.3
18,J00127,57.6
18,J00132,38.2
18,J00135,49.2
18,J00146,34.3
18,J00148,53.6
18,J00005,28.3
18,J00025,52.2
18,J00034,36.3
18,J00040,41.3
18,J00073,51.0
18,J00084,36.0
18,J00090,26.3
18,J00092,41.3
18,J00098,14.4
18,J00107,25.4
18,J00109,42.6
18,J00116,38.9
18,J00137,28.8
18,J00143,31.4
18,J00170,39.1
18,J00012,22.1
18,J00056,44.4
18,J00074,58.4
18,J00078,80.8
18,J00094,40.2
18,J00101,46.1
18,J00112,18.0
18,J00115,42.7
18,J00173,48.0
18,J00007,48.6
18,J00035,33.0
18,J00043,62.5
18,J00057,53.2
18,J00062,37.6
18,J00068,57.4
18,J00083,36.2
18,J00085,22.7
18,J00087,31.6
18,J00118,32.9
18,J00134,28.6
18,J00138,40.4
18,J00141,26.1
18,J00151,44.2
18,J00162,44.4
19,J00006,31.5
19,J00016,76.6
19,J00042,47.0
19,J00122,77.1
19,J00156,48.6
19,J00172,72.9
19,J00015,43.0
19,J00021,56.6
19,J00031,90.3
19,J00038,49.4
19,J00041,38.9
19,J00064,61.7
19,J00066,64.2
19,J00070,20.0
19,J00079,59.6
19,J00097,33.9
19,J00131,35.9
19,J00153,40.6
19,J00174,45.6
19,J00018,30.5
19,J00065,20.0
19,J00071,39.5
19,J00076,40.3
19,J00080,34.9
19,J00099,20.4
19,J00100,80.2
19,J00133,77.0
19,J00159,36.1
19,J00169,50.7
19,J00008,31.4
19,J00011,30.6
19,J00033,27.0
19,J00125,55.3
19,J00126,33.9
19,J00128,26.0
19,J00129,38.4
19,J00139,55.5
19,J00149,89.5
19,J00002,65.1
19,J00014,55.0
19,J00028,31.0
19,J00059,26.8
19,J00063,68.9
19,J00069,68.4
19,J00081,35.3
19,J00086,170.8
19,J00140,57.0
19,J00144,36.5
19,J00168,36.5
19,J00004,48.9
19,J00022,15.0
19,J00029,70.3
19,J00045,25.3
19,J00067,60.6
19,J00077,40.7
19,J00093,23.4
19,J00104,48.9
19,J00113,40.7
19,J00155,21.7
19,J00161,50.5
19,J00164,39.4
19,J00009,19.5
19,J00010,75.8
19,J00020,59.2
19,J00027,73.7
19,J00047,83.9
19,J00055,14.9
19,J00061,31.3
19,J00075,49.0
19,J00088,52.4
19,J00089,31.3
19,J00095,40.9
19,J00120,44.8
19,J00124,69.7
19,J00150,91.1
19,J00152,43.6
19,J00163,59.8
19,J00165,30.8
19,J00166,39.2
19,J00167,66.0
19,J00013,62.1
19,J00024,58.9
19,J00044,29.4
19,J00046,28.2
19,J00058,37.1
19,J00114,49.9
19,J00121,37.1
19,J00136,21.2
19,J00142,43.5
19,J00147,47.0
19,J00158,54.7
19,J00171,36.9
19,J00030,44.1
19,J00053,32.3
19,J00054,25.0
19,J00072,19.6
19,J00091,69.6
19,J00103,56.1
19,J00105,32.9
19,J00106,74.8
19,J00110,16.8
19,J00123,53.6
19,J00157,26.5
19,J00017,67.5
19,J00023,76.5
19,J00032,56.9
19,J00039,28.9
19,J00052,76.6
19,J00060,39.0
19,J00108,35.4
19,J00130,42.4
19,J00145,50.8
19,J00154,43.1
19,J00160,16.0
19,J00175,44.8
19,J00036,64.6
19,J00096,21.1
19,J00102,28.7
19,J00111,41.2
19,J00001,45.0
19,J00003,29.5
19,J00019,25.0
19,J00026,41.6
19,J00037,42.5
19,J00048,57.6
19,J00049,35.2
19,J00050,38.5
19,J00051,50.4
19,J00082,15.0
19,J00117,25.5
19,J00119,40.2
19,J00127,60.3
19,J00132,70.5
19,J00135,34.0
19,J00146,22.1
19,J00148,58.4
19,J00005,23.9
19,J00025,44.8
19,J00034,43.3
19,J00040,52.9
19,J00073,40.5
19,J00084,30.2
19,J00090,27.0
19,J00092,37.6
19,J00098,18.6
19,J00107,29.8
19,J00109,50.2
19,J00116,43.9
19,J00137,36.6
19,J00143,37.1
19,J00170,40.6
19,J00012,30.0
19,J00056,45.6
19,J00074,67.2
19,J00078,77.2
19,J00094,25.0
19,J00101,47.0
19,J00112,18.0
19,J00115,43.9
19,J00173,34.0
19,J00007,69.5
19,J00035,40.3
19,J00043,49.1
19,J00057,42.5
19,J00062,52.3
19,J00068,87.8
19,J00083,23.0
19,J00085,39.5
19,J00087,32.9
19,J00118,79.4
19,J00134,23.1
19,J00138,29.7
19,J00141,42.3
19,J00151,62.5
19,J00162,41.5
20,J00006,22.7
20,J00016,59.7
20,J00042,39.9
20,J00122,72.2
20,J00156,61.1
20,J00172,33.3
20,J00015,38.7
20,J00021,37.2
20,J00031,70.2
20,J00038,30.9
20,J00041,25.0
20,J00064,58.6
20,J00066,44.6
20,J00070,20.0
20,J00079,47.5
20,J00097,33.9
20,J00131,38.6
20,J00153,37.5
20,J00174,54.7
20,J00018,35.0
20,J00065,27.2
20,J00071,41.4
20,J00076,42.7
20,J00080,61.0
20,J00099,27.1
20,J00100,89.8
20,J00133,31.5
20,J00159,32.7
20,J00169,54.0
20,J00008,34.1
20,J00011,50.2
20,J00033,67.3
20,J00125,39.2
20,J00126,39.4
20,J00128,32.3
20,J00129,65.8
20,J00139,47.8
20,J00149,93.4
20,J00002,44.5
20,J00014,51.2
20,J00028,28.1
20,J00059,71.2
20,J00063,53.1
20,J00069,36.8
20,J00081,27.6
20,J00086,248.7
20,J00140,72.8
20,J00144,22.7
20,J00168,22.7
20,J00004,63.8
20,J00022,20.3
20,J00029,58.5
20,J00045,38.7
20,J00067,66.3
20,J00077,23.7
20,J00093,15.0
20,J00104,40.2
20,J00113,48.6
20,J00155,48.5
20,J00161,61.1
20,J00164,43.8
20,J00009,36.3
20,J00010,68.6
20,J00020,73.1
20,J00027,68.2
20,J00047,77.4
20,J00055,13.3
20,J00061,21.1
20,J00075,34.6
20,J00088,47.3
20,J00089,28.2
20,J00095,71.0
20,J00120,44.4
20,J00124,62.8
20,J00150,86.6
20,J00152,29.8
20,J00163,61.1
20,J00165,25.0
20,J00166,34.6
20,J00167,39.4
20,J00013,92.5
20,J00024,71.7
20,J00044,52.6
20,J00046,61.1
20,J00058,29.5
20,J00114,34.5
20,J00121,35.5
20,J00136,15.5
20,J00142,32.7
20,J00147,41.2
20,J00158,28.3
20,J00171,51.2
20,J00030,29.0
20,J00053,35.4
20,J00054,48.2
20,J00072,22.5
20,J00091,72.0
20,J00103,55.3
20,J00105,39.4
20,J00106,65.5
20,J00110,21.2
20,J00123,47.6
20,J00157,37.6
20,J00017,52.8
20,J00023,74.5
20,J00032,67.3
20,J00039,16.6
20,J00052,55.1
20,J00060,44.3
20,J00108,39.0
20,J00130,35.3
20,J00145,25.0
20,J00154,49.1
20,J00160,16.9
20,J00175,65.8
20,J00036,25.0
20,J00096,37.8
20,J00102,22.0
20,J00111,36.2
20,J00001,35.0
20,J00003,29.9
20,J00019,25.0
20,J00026,41.5
20,J00037,34.9
20,J00048,43.0
20,J00049,32.9
20,J00050,57.0
20,J00051,38.7
20,J00082,23.3
20,J00117,38.3
20,J00119,69.3
20,J00127,85.2
20,J00132,51.7
20,J00135,30.3
20,J00146,37.5
20,J00148,71.5
20,J00005,27.1
20,J00025,68.8
20,J00034,31.4
20,J00040,53.2
20,J00073,59.6
20,J00084,24.4
20,J00090,27.1
20,J00092,38.7
20,J00098,13.7
20,J00107,27.6
20,J00109,51.6
20,J00116,38.2
20,J00137,27.0
20,J00143,45.1
20,J00170,49.2
20,J00012,27.5
20,J00056,67.2
20,J00074,44.6
20,J00078,88.3
20,J00094,32.4
20,J00101,32.9
20,J00112,24.1
20,J00115,33.7
20,J00173,39.9
20,J00007,74.7
20,J00035,41.9
20,J00043,31.4
20,J00057,40.4
20,J00062,53.4
20,J00068,55.4
20,J00083,24.3
20,J00085,29.7
20,J00087,25.0
20,J00118,38.4
20,J00134,23.2
20,J00138,28.3
20,J00141,30.2
20,J00151,43.5
20,J00162,44.3
21,J00006,21.2
21,J00016,59.9
21,J00042,44.7
21,J00122,92.1
21,J00156,47.5
21,J00172,35.3
21,J00015,28.9
21,J00021,63.0
21,J00031,76.7
21,J00038,39.7
21,J00041,33.6
21,J00064,56.6
21,J00066,63.8
21,J00070,20.0
21,J00079,58.4
21,J00097,28.7
21,J00131,39.2
21,J00153,25.1
21,J00174,61.7
21,J00018,56.8
21,J00065,43.9
21,J00071,64.4
21,J00076,26.0
21,J00080,60.0
21,J00099,22.0
21,J00100,78.7
21,J00133,48.7
21,J00159,20.8
21,J00169,56.8
21,J00008,39.9
21,J00011,47.8
21,J00033,41.2
21,J00125,38.6
21,J00126,42.2
21,J00128,33.2
21,J00129,55.4
21,J00139,78.1
21,J00149,80.6
21,J00002,36.9
21,J00014,36.6
21,J00028,49.0
21,J00059,43.8
21,J00063,55.6
21,J00069,37.5
21,J00081,35.1
21,J00086,174.3
21,J00140,66.6
21,J00144,39.2
21,J00168,46.2
21,J00004,75.7
21,J00022,33.6
21,J00029,83.9
21,J00045,25.1
21,J00067,36.6
21,J00077,35.4
21,J00093,28.9
21,J00104,64.1
21,J00113,40.2
21,J00155,50.3
21,J00161,90.7
21,J00164,27.8
21,J00009,26.6
21,J00010,66.4
21,J00020,55.7
21,J00027,69.1
21,J00047,73.2
21,J00055,21.1
21,J00061,20.7
21,J00075,41.1
21,J00088,43.2
21,J00089,30.2
21,J00095,62.3
21,J00120,48.8
21,J00124,46.4
21,J00150,99.6
21,J00152,64.9
21,J00163,44.0
21,J00165,35.6
21,J00166,42.1
21,J00167,34.7
21,J00013,132.8
21,J00024,74.8
21,J00044,48.6
21,J00046,49.4
21,J00058,25.2
21,J00114,57.9
21,J00121,28.3
21,J00136,15.0
21,J00142,46.2
21,J00147,39.5
21,J00158,29.4
21,J00171,78.2
21,J00030,44.8
21,J00053,53.4
21,J00054,38.5
21,J00072,20.8
21,J00091,70.1
21,J00103,54.7
21,J00105,37.3
21,J00106,44.5
21,J00110,15.0
21,J00123,74.2
21,J00157,45.7
21,J00017,80.5
21,J00023,93.7
21,J00032,88.4
21,J00039,19.2
21,J00052,68.7
21,J00060,41.3
21,J00108,30.7
21,J00130,44.3
21,J00145,37.9
21,J00154,56.4
21,J00160,21.4
21,J00175,49.7
21,J00036,40.8
21,J00096,26.7
21,J00102,41.9
21,J00111,29.0
21,J00001,69.3
21,J00003,33.9
21,J00019,27.3
21,J00026,45.1
21,J00037,30.0
21,J00048,34.8
21,J00049,24.4
21,J00050,25.0
21,J00051,51.3
21,J00082,25.8
21,J00117,30.9
21,J00119,50.3
21,J00127,72.7
21,J00132,29.3
21,J00135,36.6
21,J00146,33.1
21,J00148,36.5
21,J00005,33.3
21,J00025,25.0
21,J00034,53.0
21,J00040,40.0
21,J00073,26.9
21,J00084,29.1
21,J00090,36.3
21,J00092,41.7
21,J00098,12.4
21,J00107,26.7
21,J00109,52.5
21,J00116,47.3
21,J00137,29.5
21,J00143,31.5
21,J00170,44.0
21,J00012,40.4
21,J00056,59.9
21,J00074,54.9
21,J00078,57.4
21,J00094,41.2
21,J00101,43.9
21,J00112,32.3
21,J00115,41.6
21,J00173,61.0
21,J00007,37.4
21,J00035,34.7
21,J00043,46.7
21,J00057,51.8
21,J00062,46.2
21,J00068,57.6
21,J00083,31.8
21,J00085,36.2
21,J00087,57.3
21,J00118,36.3
21,J00134,23.2
21,J00138,31.0
21,J00141,44.6
21,J00151,42.7
21,J00162,61.9
22,J00006,25.3
22,J00016,48.7
22,J00042,48.1
22,J00122,75.7
22,J00156,73.2
22,J00172,36.5
22,J00015,38.9
22,J00021,48.8
22,J00031,163.0
22,J00038,48.1
22,J00041,49.6
22,J00064,65.5
22,J00066,44.3
22,J00070,33.9
22,J00079,38.0
22,J00097,25.0
22,J00131,59.9
22,J00153,45.7
22,J00174,44.2
22,J00018,67.8
22,J00065,20.0
22,J00071,44.9
22,J00076,27.1
22,J00080,30.9
22,J00099,21.1
22,J00100,52.5
22,J00133,36.2
22,J00159,19.5
22,J00169,44.5
22,J00008,26.0
22,J00011,38.5
22,J00033,48.3
22,J00125,55.1
22,J00126,46.1
22,J00128,39.6
22,J00129,33.8
22,J00139,52.9
22,J00149,126.2
22,J00002,27.6
22,J00014,60.3
22,J00028,54.0
22,J00059,67.3
22,J00063,52.7
22,J00069,27.2
22,J00081,43.7
22,J00086,158.5
22,J00140,67.1
22,J00144,51.4
22,J00168,27.8
22,J00004,34.4
22,J00022,30.8
22,J00029,71.1
22,J00045,40.9
22,J00067,34.2
22,J00077,31.9
22,J00093,34.5
22,J00104,49.7
22,J00113,30.0
22,J00155,68.2
22,J00161,43.7
22,J00164,47.7
22,J00009,31.5
22,J00010,73.9
22,J00020,74.9
22,J00027,81.2
22,J00047,76.3
22,J00055,12.0
22,J00061,16.1
22,J00075,36.7
22,J00088,40.2
22,J00089,42.3
22,J00095,46.8
22,J00120,53.8
22,J00124,52.7
22,J00150,66.1
22,J00152,31.1
22,J00163,51.4
22,J00165,34.3
22,J00166,57.1
22,J00167,62.9
22,J00013,72.4
22,J00024,62.6
22,J00044,39.6
22,J00046,44.4
22,J00058,43.3
22,J00114,33.4
22,J00121,35.4
22,J00136,15.0
22,J00142,31.5
22,J00147,36.3
22,J00158,41.5
22,J00171,43.8
22,J00030,36.2
22,J00053,43.4
22,J00054,80.5
22,J00072,38.1
22,J00091,52.6
22,J00103,66.1
22,J00105,38.8
22,J00106,70.5
22,J00110,15.3
22,J00123,59.5
22,J00157,31.8
22,J00017,70.2
22,J00023,95.9
22,J00032,78.7
22,J00039,20.3
22,J00052,79.3
22,J00060,65.8
22,J00108,48.3
22,J00130,25.9
22,J00145,25.9
22,J00154,49.7
22,J00160,22.2
22,J00175,42.7
22,J00036,25.0
22,J00096,24.6
22,J00102,20.9
22,J00111,22.7
22,J00001,55.5
22,J00003,50.5
22,J00019,25.0
22,J00026,58.5
22,J00037,44.9
22,J00048,34.6
22,J00049,30.9
22,J00050,25.0
22,J00051,55.4
22,J00082,35.2
22,J00117,40.2
22,J00119,49.3
22,J00127,72.9
22,J00132,57.4
22,J00135,38.3
22,J00146,40.2
22,J00148,60.5
22,J00005,36.4
22,J00025,32.8
22,J00034,44.5
22,J00040,52.5
22,J00073,26.7
22,J00084,21.1
22,J00090,20.5
22,J00092,44.0
22,J00098,20.6
22,J00107,54.7
22,J00109,38.9
22,J00116,45.0
22,J00137,39.7
22,J00143,56.9
22,J00170,43.2
22,J00012,22.0
22,J00056,43.8
22,J00074,45.6
22,J00078,86.9
22,J00094,45.4
22,J00101,41.9
22,J00112,18.0
22,J00115,39.5
22,J00173,51.6
22,J00007,43.1
22,J00035,28.3
22,J00043,35.5
22,J00057,48.3
22,J00062,55.4
22,J00068,79.9
22,J00083,20.7
22,J00085,31.0
22,J00087,49.1
22,J00118,37.4
22,J00134,29.4
22,J00138,35.8
22,J00141,25.0
22,J00151,37.9
22,J00162,38.7
23,J00006,25.0
23,J00016,50.3
23,J00042,41.8
23,J00122,91.7
23,J00156,45.9
23,J00172,31.2
23,J00015,33.6
23,J00021,65.7
23,J00031,114.7
23,J00038,40.5
23,J00041,36.7
23,J00064,60.0
23,J00066,42.4
23,J00070,34.7
23,J00079,71.2
23,J00097,25.0
23,J00131,38.1
23,J00153,69.9
23,J00174,96.0
23,J00018,32.7
23,J00065,39.5
23,J00071,49.4
23,J00076,29.8
23,J00080,51.5
23,J00099,22.9
23,J00100,92.0
23,J00133,37.3
23,J00159,31.2
23,J00169,60.0
23,J00008,23.0
23,J00011,33.6
23,J00033,35.1
23,J00125,46.3
23,J00126,36.9
23,J00128,40.3
23,J00129,34.4
23,J00139,59.1
23,J00149,86.3
23,J00002,45.4
23,J00014,33.9
23,J00028,100.0
23,J00059,46.4
23,J00063,70.6
23,J00069,33.1
23,J00081,76.3
23,J00086,191.5
23,J00140,56.8
23,J00144,38.2
23,J00168,29.1
23,J00004,60.4
23,J00022,16.8
23,J00029,51.2
23,J00045,39.1
23,J00067,37.9
23,J00077,29.5
23,J00093,27.0
23,J00104,72.8
23,J00113,44.0
23,J00155,36.0
23,J00161,64.9
23,J00164,49.0
23,J00009,25.4
23,J00010,61.8
23,J00020,63.3
23,J00027,70.5
23,J00047,41.6
23,J00055,13.7
23,J00061,21.0
23,J00075,76.9
23,J00088,34.9
23,J00089,23.5
23,J00095,53.1
23,J00120,25.0
23,J00124,51.1
23,J00150,91.8
23,J00152,47.8
23,J00163,42.1
23,J00165,62.5
23,J00166,37.2
23,J00167,33.2
23,J00013,109.2
23,J00024,68.6
23,J00044,35.1
23,J00046,62.5
23,J00058,28.2
23,J00114,34.7
23,J00121,38.1
23,J00136,41.3
23,J00142,48.6
23,J00147,32.9
23,J00158,30.6
23,J00171,32.4
23,J00030,28.4
23,J00053,47.5
23,J00054,34.5
23,J00072,35.6
23,J00091,62.6
23,J00103,70.1
23,J00105,25.0
23,J00106,64.4
23,J00110,25.4
23,J00123,59.9
23,J00157,34.5
23,J00017,67.8
23,J00023,69.4
23,J00032,83.8
23,J00039,27.1
23,J00052,72.5
23,J00060,89.2
23,J00108,31.7
23,J00130,25.0
23,J00145,36.6
23,J00154,44.9
23,J00160,12.0
23,J00175,43.7
23,J00036,58.9
23,J00096,15.0
23,J00102,39.0
23,J00111,25.9
23,J00001,46.9
23,J00003,33.9
23,J00019,30.1
23,J00026,46.6
23,J00037,57.4
23,J00048,38.1
23,J00049,38.0
23,J00050,41.0
23,J00051,71.3
23,J00082,20.2
23,J00117,19.2
23,J00119,38.0
23,J00127,75.5
23,J00132,66.0
23,J00135,48.0
23,J00146,32.9
23,J00148,42.9
23,J00005,39.2
23,J00025,29.3
23,J00034,32.1
23,J00040,34.2
23,J00073,30.2
23,J00084,33.4
23,J00090,26.6
23,J00092,48.7
23,J00098,24.5
23,J00107,35.9
23,J00109,29.6
23,J00116,50.6
23,J00137,31.9
23,J00143,45.5
23,J00170,37.0
23,J00012,29.9
23,J00056,38.9
23,J00074,45.4
23,J00078,98.3
23,J00094,34.1
23,J00101,32.4
23,J00112,23.3
23,J00115,43.7
23,J00173,43.3
23,J00007,53.1
23,J00035,39.1
23,J00043,36.7
23,J00057,58.3
23,J00062,55.0
23,J00068,53.0
23,J00083,20.3
