job_id,dept,activity,section_id,location_desc,km_from,km_to,needs_T,needs_P,needs_D,needs_train_movements,needs_live_ohe,duration_mean_min,duration_sd_min,duration_min_min,duration_max_min,min_block_min,resources,due_day,criticality,priority,uncertainty_level,provenance
J00318,ENGG,TRACK_GEOMETRY_CORRECTION,ANU-CV-DN,ANU-CV DN km 5.84,5.842,6.253,1,0,0,0,0,45.8,14.2,25.0,100.0,120,PWAY_GANG_0,3,1.113,NORMAL,HIGH,D:poisson_from_periodicity
J00325,ENGG,TURNOUT_TAMPING,CV-ED-UP,CV-ED UP km 2.43,2.426,2.833,1,0,0,0,0,58.5,12.2,30.0,130.0,150,TAMPER_1,3,1.583,HIGH,MEDIUM,D:poisson_from_periodicity
J00335,SNT,TRACK_CIRCUIT_MAINTENANCE,CV-ED-DN,CV-ED DN km 1.55,1.546,1.942,1,0,1,0,0,29.9,8.5,20.0,80.0,120,SNT_GANG_1,3,1.376,NORMAL,HIGH,D:poisson_from_periodicity
J00340,SNT,TRACK_CIRCUIT_SHUNT_CHECK,CV-ED-DN,CV-ED DN km 1.69,1.691,1.857,0,0,0,1,0,22.4,6.2,15.0,55.0,0,SNT_GANG_2,3,0.654,NORMAL,MEDIUM,D:poisson_from_periodicity
J00026,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,MOLK-KEY-UP,MOLK-KEY UP km 6.56,6.563,6.643,1,0,1,0,0,41.7,8.4,20.0,90.0,120,SNT_GANG_0,4,0.919,NORMAL,MEDIUM,D:poisson_from_periodicity
J00032,TRD,OHE_HEIGHT_ADJUSTMENT,MOLK-KEY-DN,MOLK-KEY DN km 1.94,1.939,2.415,1,1,0,0,0,28.9,7.1,15.0,60.0,120,TOWER_WAGON_1,4,0.952,NORMAL,MEDIUM,D:poisson_from_periodicity
J00064,TRD,OHE_MEASUREMENT_UNDER_LOAD,SLY-DST-UP,SLY-DST UP km 0.25,0.247,0.58,0,0,0,0,1,28.0,8.4,18.0,65.0,0,TRD_GANG_1,4,0.592,NORMAL,HIGH,D:poisson_from_periodicity
J00081,ENGG,TRACK_GEOMETRY_CORRECTION,DST-DPI-DN,DST-DPI DN km 0.03,0.032,0.313,1,0,0,0,0,44.1,15.0,25.0,100.0,120,PWAY_GANG_2,4,1.203,NORMAL,HIGH,D:poisson_from_periodicity
J00132,ENGG,THROUGH_TAMPING,BDY-BQI-DN,BDY-BQI DN km 6.98,6.978,9.605,1,0,0,0,0,61.1,9.6,35.0,150.0,150,TAMPER_0,4,1.967,HIGH,MEDIUM,D:poisson_from_periodicity
J00135,ENGG,TRACK_GEOMETRY_CORRECTION,BDY-BQI-DN,BDY-BQI DN km 1.84,1.842,2.202,1,0,0,0,0,39.2,14.3,25.0,100.0,120,PWAY_GANG_1,4,0.6,NORMAL,HIGH,D:poisson_from_periodicity
J00205,ENGG,TURNOUT_TAMPING,KPPR-MGSJ-UP,KPPR-MGSJ UP km 2.96,2.957,3.244,1,0,0,0,0,52.0,11.8,30.0,130.0,150,TAMPER_1,4,1.299,NORMAL,MEDIUM,D:poisson_from_periodicity
J00238,ENGG,TURNOUT_TAMPING,SA-NEA-DN,SA-NEA DN km 1.20,1.2,1.602,1,0,0,0,0,58.0,13.0,30.0,130.0,150,TAMPER_0,4,1.843,HIGH,MEDIUM,D:poisson_from_periodicity
J00268,TRD,OHE_MEASUREMENT_UNDER_LOAD,DVBH-DC-UP,DVBH-DC UP km 1.85,1.853,2.101,0,0,0,0,1,38.8,5.9,18.0,65.0,0,TRD_GANG_0,4,0.837,NORMAL,MEDIUM,D:poisson_from_periodicity
J00286,TRD,OHE_INSPECTION,DC-MVPM-DN,DC-MVPM DN km 0.97,0.971,5.604,1,1,0,0,0,35.2,11.4,25.0,100.0,120,TOWER_WAGON_1,4,1.388,NORMAL,HIGH,D:poisson_from_periodicity
J00306,SNT,TRACK_CIRCUIT_MAINTENANCE,SGE-ANU-DN,SGE-ANU DN km 5.43,5.434,5.76,1,0,1,0,0,39.7,6.7,20.0,80.0,120,SNT_GANG_0,4,1.019,NORMAL,MEDIUM,D:poisson_from_periodicity
J00315,TRD,OHE_HEIGHT_ADJUSTMENT,ANU-CV-UP,ANU-CV UP km 6.22,6.219,6.555,1,1,0,0,0,24.3,8.8,15.0,60.0,120,TOWER_WAGON_0,4,1.089,NORMAL,HIGH,D:poisson_from_periodicity
J00022,ENGG,THROUGH_TAMPING,MOLK-KEY-UP,MOLK-KEY UP km 0.12,0.119,2.534,1,0,0,0,0,66.2,13.0,35.0,150.0,150,TAMPER_1,5,1.02,NORMAL,MEDIUM,D:poisson_from_periodicity
J00027,ENGG,TURNOUT_TAMPING,MOLK-KEY-DN,MOLK-KEY DN km 1.23,1.232,1.651,1,0,0,0,0,77.9,12.8,30.0,130.0,150,TAMPER_1,5,1.754,HIGH,MEDIUM,D:poisson_from_periodicity
J00083,SNT,TRACK_CIRCUIT_MAINTENANCE,DST-DPI-DN,DST-DPI DN km 1.81,1.811,2.204,1,0,1,0,0,39.1,7.3,20.0,80.0,120,SNT_GANG_1,5,0.802,NORMAL,MEDIUM,D:poisson_from_periodicity
J00099,SNT,POINT_MACHINE_OVERHAUL,DPI-MAP-DN,DPI-MAP DN km 3.30,3.304,3.523,1,0,1,0,0,46.2,10.4,25.0,100.0,120,SNT_GANG_0,5,0.9,NORMAL,MEDIUM,D:poisson_from_periodicity
J00118,TRD,OHE_MEASUREMENT_UNDER_LOAD,TNGR-BDY-UP,TNGR-BDY UP km 2.95,2.952,3.341,0,0,0,0,1,22.8,6.3,18.0,65.0,0,TRD_GANG_0,5,0.803,NORMAL,MEDIUM,D:poisson_from_periodicity
J00143,ENGG,DEEP_SCREENING,BQI-LCR-UP,BQI-LCR UP km 6.41,6.415,7.795,1,0,0,0,0,128.3,37.2,90.0,300.0,240,BCM_0,5,0.599,NORMAL,HIGH,D:poisson_from_periodicity
J00152,ENGG,TURNOUT_TAMPING,BQI-LCR-DN,BQI-LCR DN km 4.80,4.795,5.155,1,0,0,0,0,52.4,16.4,30.0,130.0,150,TAMPER_1,5,1.558,HIGH,HIGH,D:poisson_from_periodicity
J00185,ENGG,TURNOUT_TAMPING,DSPT-TNT-UP,DSPT-TNT UP km 4.70,4.696,5.064,1,0,0,0,0,51.1,13.4,30.0,130.0,150,TAMPER_0,5,1.053,NORMAL,MEDIUM,D:poisson_from_periodicity
J00188,SNT,TRACK_CIRCUIT_MAINTENANCE,DSPT-TNT-UP,DSPT-TNT UP km 4.62,4.623,4.914,1,0,1,0,0,31.8,8.9,20.0,80.0,120,SNT_GANG_2,5,0.809,NORMAL,MEDIUM,D:poisson_from_periodicity
J00197,SNT,TRACK_CIRCUIT_SHUNT_CHECK,TNT-KPPR-UP,TNT-KPPR UP km 1.79,1.786,1.988,0,0,0,1,0,26.9,6.3,15.0,55.0,0,SNT_GANG_2,5,0.953,NORMAL,MEDIUM,D:poisson_from_periodicity
J00229,SNT,POINT_MACHINE_OVERHAUL,SA-NEA-UP,SA-NEA UP km 2.53,2.531,2.703,1,0,1,0,0,47.5,9.3,25.0,100.0,120,SNT_GANG_1,5,1.381,NORMAL,MEDIUM,D:poisson_from_periodicity
J00295,SNT,TRACK_CIRCUIT_SHUNT_CHECK,MVPM-SGE-UP,MVPM-SGE UP km 0.73,0.732,0.927,0,0,0,1,0,30.9,6.5,15.0,55.0,0,SNT_GANG_1,5,1.461,HIGH,MEDIUM,D:poisson_from_periodicity
J00299,SNT,TRACK_CIRCUIT_SHUNT_CHECK,MVPM-SGE-DN,MVPM-SGE DN km 1.63,1.629,1.753,0,0,0,1,0,21.8,5.5,15.0,55.0,0,SNT_GANG_0,5,0.45,NORMAL,MEDIUM,D:poisson_from_periodicity
J00326,ENGG,TRACK_GEOMETRY_CORRECTION,CV-ED-UP,CV-ED UP km 0.27,0.269,0.743,1,0,0,0,0,41.6,10.1,25.0,100.0,120,PWAY_GANG_1,5,1.52,HIGH,MEDIUM,D:poisson_from_periodicity
J00085,TRD,OHE_HEIGHT_ADJUSTMENT,DST-DPI-DN,DST-DPI DN km 1.15,1.152,1.662,1,1,0,0,0,20.6,7.0,15.0,60.0,120,TOWER_WAGON_0,6,0.709,NORMAL,HIGH,D:poisson_from_periodicity
J00104,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,MAP-TNGR-UP,MAP-TNGR UP km 2.57,2.574,2.669,1,0,1,0,0,39.5,8.6,20.0,90.0,120,SNT_GANG_1,6,1.622,HIGH,MEDIUM,D:poisson_from_periodicity
J00115,ENGG,THROUGH_TAMPING,TNGR-BDY-UP,TNGR-BDY UP km 2.25,2.253,5.644,1,0,0,0,0,58.5,13.9,35.0,150.0,150,TAMPER_1,6,1.122,NORMAL,MEDIUM,D:poisson_from_periodicity
J00126,ENGG,TRACK_GEOMETRY_CORRECTION,BDY-BQI-UP,BDY-BQI UP km 8.43,8.428,8.72,1,0,0,0,0,44.3,14.0,25.0,100.0,120,PWAY_GANG_2,6,1.435,HIGH,HIGH,D:poisson_from_periodicity
J00216,SNT,TRACK_CIRCUIT_MAINTENANCE,MGSJ-SA-UP,MGSJ-SA UP km 1.65,1.652,1.974,1,0,1,0,0,34.1,8.6,20.0,80.0,120,SNT_GANG_0,6,1.091,NORMAL,MEDIUM,D:poisson_from_periodicity
J00272,ENGG,THROUGH_TAMPING,DC-MVPM-UP,DC-MVPM UP km 5.19,5.192,7.618,1,0,0,0,0,70.5,14.0,35.0,150.0,150,TAMPER_1,6,1.16,NORMAL,MEDIUM,D:poisson_from_periodicity
J00331,TRD,OHE_HEIGHT_ADJUSTMENT,CV-ED-UP,CV-ED UP km 2.51,2.512,2.748,1,1,0,0,0,25.4,8.2,15.0,60.0,120,TOWER_WAGON_0,6,0.753,NORMAL,HIGH,D:poisson_from_periodicity
J00001,ENGG,THROUGH_TAMPING,JTJ-TPT-UP,JTJ-TPT UP km 2.75,2.749,6.278,1,0,0,0,0,54.1,14.9,35.0,150.0,150,TAMPER_1,7,1.289,NORMAL,MEDIUM,D:poisson_from_periodicity
J00003,ENGG,TRACK_GEOMETRY_CORRECTION,JTJ-TPT-UP,JTJ-TPT UP km 6.91,6.905,7.263,1,0,0,0,0,43.7,13.8,25.0,100.0,120,PWAY_GANG_0,7,1.36,NORMAL,HIGH,D:poisson_from_periodicity
J00055,TRD,OHE_HEIGHT_ADJUSTMENT,KNNT-SLY-DN,KNNT-SLY DN km 3.62,3.616,4.049,1,1,0,0,0,24.1,6.6,15.0,60.0,120,TOWER_WAGON_0,7,1.177,NORMAL,MEDIUM,D:poisson_from_periodicity
J00079,ENGG,THROUGH_TAMPING,DST-DPI-DN,DST-DPI DN km 1.52,1.524,4.948,1,0,0,0,0,68.6,9.8,35.0,150.0,150,TAMPER_0,7,1.429,HIGH,LOW,D:poisson_from_periodicity
J00095,TRD,OHE_INSPECTION,DPI-MAP-UP,DPI-MAP UP km 1.15,1.147,7.254,1,1,0,0,0,58.6,14.4,25.0,100.0,120,TOWER_WAGON_0,7,1.119,NORMAL,MEDIUM,D:poisson_from_periodicity
J00174,ENGG,TRACK_GEOMETRY_CORRECTION,LCR-DSPT-DN,LCR-DSPT DN km 1.98,1.978,2.573,1,0,0,0,0,44.9,12.3,25.0,100.0,120,PWAY_GANG_3,7,1.551,HIGH,MEDIUM,D:poisson_from_periodicity
J00226,ENGG,TRACK_GEOMETRY_CORRECTION,SA-NEA-UP,SA-NEA UP km 0.57,0.567,1.153,1,0,0,0,0,64.8,14.6,25.0,100.0,120,PWAY_GANG_1,7,0.978,NORMAL,MEDIUM,D:poisson_from_periodicity
J00255,ENGG,THROUGH_TAMPING,VRPD-DVBH-DN,VRPD-DVBH DN km 1.30,1.301,3.928,1,0,0,0,0,69.5,14.1,35.0,150.0,150,TAMPER_0,7,1.259,NORMAL,MEDIUM,D:poisson_from_periodicity
J00263,ENGG,WELDING_REPAIR,DVBH-DC-UP,DVBH-DC UP km 0.17,0.171,0.286,1,0,0,0,0,42.7,12.5,30.0,120.0,120,PWAY_GANG_0,7,1.867,HIGH,HIGH,D:poisson_from_periodicity
J00288,TRD,OHE_INSPECTION,DC-MVPM-DN,DC-MVPM DN km 5.27,5.268,9.229,1,1,0,0,0,38.0,14.6,25.0,100.0,120,TOWER_WAGON_0,7,1.306,NORMAL,HIGH,D:poisson_from_periodicity
J00291,TRD,DROPPER_WORK,DC-MVPM-DN,DC-MVPM DN km 9.80,9.796,10.137,1,1,0,0,0,31.5,7.0,18.0,70.0,120,TOWER_WAGON_0,7,1.002,NORMAL,MEDIUM,D:poisson_from_periodicity
J00303,TRD,OHE_INSPECTION,SGE-ANU-UP,SGE-ANU UP km 1.16,1.157,7.826,1,1,0,0,0,33.2,11.1,25.0,100.0,120,TOWER_WAGON_0,7,1.533,HIGH,HIGH,D:poisson_from_periodicity
J00308,TRD,OHE_INSPECTION,SGE-ANU-DN,SGE-ANU DN km 0.95,0.95,4.813,1,1,0,0,0,53.8,13.4,25.0,100.0,120,TOWER_WAGON_1,7,1.091,NORMAL,MEDIUM,D:poisson_from_periodicity
J00322,TRD,OHE_MEASUREMENT_UNDER_LOAD,ANU-CV-DN,ANU-CV DN km 5.47,5.466,5.914,0,0,0,0,1,28.0,8.3,18.0,65.0,0,TRD_GANG_0,7,0.786,NORMAL,HIGH,D:poisson_from_periodicity
J00049,SNT,POINT_MACHINE_OVERHAUL,KNNT-SLY-UP,KNNT-SLY UP km 3.56,3.557,3.703,1,0,1,0,0,59.6,10.3,25.0,100.0,120,SNT_GANG_2,8,1.841,HIGH,MEDIUM,D:poisson_from_periodicity
J00106,ENGG,THROUGH_TAMPING,MAP-TNGR-DN,MAP-TNGR DN km 0.62,0.625,3.774,1,0,0,0,0,68.5,13.4,35.0,150.0,150,TAMPER_1,8,0.7,NORMAL,MEDIUM,D:poisson_from_periodicity
J00149,SNT,POINT_MACHINE_OVERHAUL,BQI-LCR-UP,BQI-LCR UP km 2.32,2.324,2.481,1,0,1,0,0,49.9,12.3,25.0,100.0,120,SNT_GANG_0,8,1.813,HIGH,MEDIUM,D:poisson_from_periodicity
J00150,SNT,POINT_MACHINE_OVERHAUL,BQI-LCR-UP,BQI-LCR UP km 1.88,1.875,2.06,1,0,1,0,0,52.2,10.9,25.0,100.0,120,SNT_GANG_0,8,1.39,NORMAL,MEDIUM,D:poisson_from_periodicity
J00153,ENGG,TRACK_GEOMETRY_CORRECTION,BQI-LCR-DN,BQI-LCR DN km 9.39,9.385,10.058,1,0,0,0,0,39.8,11.9,25.0,100.0,120,PWAY_GANG_1,8,1.497,HIGH,HIGH,D:poisson_from_periodicity
J00172,ENGG,THROUGH_TAMPING,LCR-DSPT-DN,LCR-DSPT DN km 4.54,4.54,8.484,1,0,0,0,0,71.8,14.2,35.0,150.0,150,TAMPER_1,8,1.957,HIGH,MEDIUM,D:poisson_from_periodicity
J00179,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,LCR-DSPT-DN,LCR-DSPT DN km 6.30,6.3,6.344,1,0,1,0,0,37.4,9.2,20.0,90.0,120,SNT_GANG_1,8,1.176,NORMAL,MEDIUM,D:poisson_from_periodicity
J00181,TRD,OHE_MEASUREMENT_UNDER_LOAD,LCR-DSPT-DN,LCR-DSPT DN km 4.61,4.611,4.83,0,0,0,0,1,37.2,7.0,18.0,65.0,0,TRD_GANG_0,8,0.852,NORMAL,MEDIUM,D:poisson_from_periodicity
J00195,ENGG,THROUGH_TAMPING,TNT-KPPR-UP,TNT-KPPR UP km 4.61,4.607,7.573,1,0,0,0,0,63.2,13.6,35.0,150.0,150,TAMPER_0,8,1.085,NORMAL,MEDIUM,D:poisson_from_periodicity
J00239,ENGG,TURNOUT_TAMPING,SA-NEA-DN,SA-NEA DN km 6.25,6.248,6.494,1,0,0,0,0,57.5,11.6,30.0,130.0,150,TAMPER_1,8,1.853,HIGH,MEDIUM,D:poisson_from_periodicity
J00244,TRD,OHE_INSPECTION,SA-NEA-DN,SA-NEA DN km 1.17,1.167,6.893,1,1,0,0,0,47.6,13.3,25.0,100.0,120,TOWER_WAGON_0,8,1.211,NORMAL,MEDIUM,D:poisson_from_periodicity
J00285,SNT,TRACK_CIRCUIT_MAINTENANCE,DC-MVPM-DN,DC-MVPM DN km 0.92,0.922,1.439,1,0,1,0,0,30.4,10.0,20.0,80.0,120,SNT_GANG_2,8,0.973,NORMAL,HIGH,D:poisson_from_periodicity
J00317,TRD,OHE_MEASUREMENT_UNDER_LOAD,ANU-CV-UP,ANU-CV UP km 1.32,1.323,1.677,0,0,0,0,1,31.7,6.6,18.0,65.0,0,TRD_GANG_0,8,0.999,NORMAL,MEDIUM,D:poisson_from_periodicity
J00019,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,TPT-MOLK-DN,TPT-MOLK DN km 0.74,0.737,0.819,1,0,1,0,0,46.8,10.7,20.0,90.0,120,SNT_GANG_0,9,1.892,HIGH,MEDIUM,D:poisson_from_periodicity
J00028,ENGG,TRACK_GEOMETRY_CORRECTION,MOLK-KEY-DN,MOLK-KEY DN km 0.34,0.336,1.071,1,0,0,0,0,47.5,10.1,25.0,100.0,120,PWAY_GANG_3,9,1.336,NORMAL,MEDIUM,D:poisson_from_periodicity
J00029,ENGG,WELDING_REPAIR,MOLK-KEY-DN,MOLK-KEY DN km 4.56,4.565,4.666,1,0,0,0,0,52.4,12.9,30.0,120.0,120,PWAY_GANG_2,9,1.972,HIGH,MEDIUM,D:poisson_from_periodicity
J00036,ENGG,TRACK_GEOMETRY_CORRECTION,KEY-KNNT-UP,KEY-KNNT UP km 3.88,3.883,4.255,1,0,0,0,0,51.4,14.5,25.0,100.0,120,PWAY_GANG_3,9,1.281,NORMAL,HIGH,D:poisson_from_periodicity
J00043,ENGG,THROUGH_TAMPING,KEY-KNNT-DN,KEY-KNNT DN km 2.44,2.439,5.967,1,0,0,0,0,65.9,13.4,35.0,150.0,150,TAMPER_1,9,1.376,NORMAL,MEDIUM,D:poisson_from_periodicity
J00053,SNT,POINT_MACHINE_OVERHAUL,KNNT-SLY-DN,KNNT-SLY DN km 5.62,5.617,5.773,1,0,1,0,0,43.8,10.0,25.0,100.0,120,SNT_GANG_1,9,2.455,URGENT,MEDIUM,D:poisson_from_periodicity
J00066,ENGG,TRACK_GEOMETRY_CORRECTION,SLY-DST-DN,SLY-DST DN km 1.13,1.129,1.537,1,0,0,0,0,48.4,15.0,25.0,100.0,120,PWAY_GANG_2,9,0.681,NORMAL,HIGH,D:poisson_from_periodicity
J00092,TRD,OHE_INSPECTION,DPI-MAP-UP,DPI-MAP UP km 0.96,0.96,5.131,1,1,0,0,0,42.1,10.1,25.0,100.0,120,TOWER_WAGON_1,9,0.871,NORMAL,MEDIUM,D:poisson_from_periodicity
J00098,ENGG,THROUGH_TAMPING,DPI-MAP-DN,DPI-MAP DN km 0.55,0.549,3.506,1,0,0,0,0,67.5,12.2,35.0,150.0,150,TAMPER_1,9,1.508,HIGH,MEDIUM,D:poisson_from_periodicity
J00123,TRD,DROPPER_WORK,TNGR-BDY-DN,TNGR-BDY DN km 5.69,5.693,6.04,1,1,0,0,0,35.6,7.1,18.0,70.0,120,TOWER_WAGON_1,9,1.425,HIGH,MEDIUM,D:poisson_from_periodicity
J00133,ENGG,TRACK_GEOMETRY_CORRECTION,BDY-BQI-DN,BDY-BQI DN km 3.20,3.198,3.709,1,0,0,0,0,44.5,11.6,25.0,100.0,120,PWAY_GANG_2,9,1.251,NORMAL,MEDIUM,D:poisson_from_periodicity
J00144,ENGG,TRACK_GEOMETRY_CORRECTION,BQI-LCR-UP,BQI-LCR UP km 4.70,4.696,4.85,1,0,0,0,0,43.6,11.6,25.0,100.0,120,PWAY_GANG_0,9,1.228,NORMAL,MEDIUM,D:poisson_from_periodicity
J00158,ENGG,TRACK_GEOMETRY_CORRECTION,LCR-DSPT-UP,LCR-DSPT UP km 2.52,2.521,3.094,1,0,0,0,0,34.2,10.9,25.0,100.0,120,PWAY_GANG_0,9,1.263,NORMAL,HIGH,D:poisson_from_periodicity
J00161,TRD,OHE_INSPECTION,LCR-DSPT-UP,LCR-DSPT UP km 1.28,1.283,5.39,1,1,0,0,0,53.5,14.7,25.0,100.0,120,TOWER_WAGON_1,9,0.61,NORMAL,MEDIUM,D:poisson_from_periodicity
J00194,TRD,TRACTION_BONDING,DSPT-TNT-DN,DSPT-TNT DN km 2.96,2.959,3.188,1,0,0,0,0,25.0,7.5,12.0,50.0,120,TRD_GANG_1,9,0.943,NORMAL,HIGH,D:poisson_from_periodicity
J00221,ENGG,TURNOUT_TAMPING,MGSJ-SA-DN,MGSJ-SA DN km 0.86,0.856,1.175,1,0,0,0,0,57.3,11.5,30.0,130.0,150,TAMPER_0,9,1.964,HIGH,MEDIUM,D:poisson_from_periodicity
J00251,ENGG,TURNOUT_TAMPING,VRPD-DVBH-UP,VRPD-DVBH UP km 2.48,2.476,2.923,1,0,0,0,0,44.3,12.9,30.0,130.0,150,TAMPER_1,9,0.8,NORMAL,HIGH,D:poisson_from_periodicity
J00253,TRD,DROPPER_WORK,VRPD-DVBH-UP,VRPD-DVBH UP km 0.42,0.425,0.939,1,1,0,0,0,33.6,8.2,18.0,70.0,120,TOWER_WAGON_0,9,1.127,NORMAL,MEDIUM,D:poisson_from_periodicity
J00274,ENGG,TRACK_GEOMETRY_CORRECTION,DC-MVPM-UP,DC-MVPM UP km 0.39,0.387,1.127,1,0,0,0,0,43.4,14.3,25.0,100.0,120,PWAY_GANG_2,9,1.377,NORMAL,HIGH,D:poisson_from_periodicity
J00323,TRD,OHE_MEASUREMENT_UNDER_LOAD,ANU-CV-DN,ANU-CV DN km 7.61,7.606,7.999,0,0,0,0,1,30.3,7.1,18.0,65.0,0,TRD_GANG_0,9,0.847,NORMAL,MEDIUM,D:poisson_from_periodicity
J00334,SNT,POINT_MACHINE_OVERHAUL,CV-ED-DN,CV-ED DN km 1.26,1.257,1.475,1,0,1,0,0,50.1,8.9,25.0,100.0,120,SNT_GANG_1,9,1.772,HIGH,MEDIUM,D:poisson_from_periodicity
J00011,SNT,TRACK_CIRCUIT_MAINTENANCE,TPT-MOLK-UP,TPT-MOLK UP km 2.28,2.282,2.568,1,0,1,0,0,33.8,6.7,20.0,80.0,120,SNT_GANG_2,10,1.149,NORMAL,MEDIUM,D:poisson_from_periodicity
J00068,ENGG,TRACK_GEOMETRY_CORRECTION,SLY-DST-DN,SLY-DST DN km 0.14,0.143,0.725,1,0,0,0,0,39.7,13.0,25.0,100.0,120,PWAY_GANG_1,10,1.103,NORMAL,HIGH,D:poisson_from_periodicity
J00073,ENGG,THROUGH_TAMPING,DST-DPI-UP,DST-DPI UP km 0.61,0.614,3.333,1,0,0,0,0,64.4,9.9,35.0,150.0,150,TAMPER_1,10,1.081,NORMAL,MEDIUM,D:poisson_from_periodicity
J00075,TRD,OHE_INSPECTION,DST-DPI-UP,DST-DPI UP km 3.78,3.777,7.939,1,1,0,0,0,38.3,12.1,25.0,100.0,120,TOWER_WAGON_1,10,1.116,NORMAL,HIGH,D:poisson_from_periodicity
J00219,ENGG,THROUGH_TAMPING,MGSJ-SA-DN,MGSJ-SA DN km 0.26,0.262,3.34,1,0,0,0,0,69.6,11.3,35.0,150.0,150,TAMPER_0,10,1.118,NORMAL,MEDIUM,D:poisson_from_periodicity
J00234,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,SA-NEA-UP,SA-NEA UP km 6.07,6.067,6.129,1,0,1,0,0,40.8,9.5,20.0,90.0,120,SNT_GANG_0,10,1.603,HIGH,MEDIUM,D:poisson_from_periodicity
J00235,TRD,OHE_MEASUREMENT_UNDER_LOAD,SA-NEA-UP,SA-NEA UP km 6.50,6.496,6.856,0,0,0,0,1,27.1,7.5,18.0,65.0,0,TRD_GANG_1,10,0.989,NORMAL,MEDIUM,D:poisson_from_periodicity
J00289,TRD,DROPPER_WORK,DC-MVPM-DN,DC-MVPM DN km 10.20,10.197,10.436,1,1,0,0,0,24.1,6.3,18.0,70.0,120,TOWER_WAGON_0,10,1.431,HIGH,MEDIUM,D:poisson_from_periodicity
J00024,ENGG,TRACK_GEOMETRY_CORRECTION,MOLK-KEY-UP,MOLK-KEY UP km 4.10,4.103,4.539,1,0,0,0,0,41.6,11.6,25.0,100.0,120,PWAY_GANG_1,11,1.172,NORMAL,MEDIUM,D:poisson_from_periodicity
J00047,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,KEY-KNNT-DN,KEY-KNNT DN km 0.89,0.891,1.043,1,0,1,0,0,39.2,8.8,20.0,90.0,120,SNT_GANG_1,11,2.127,URGENT,MEDIUM,D:poisson_from_periodicity
J00054,SNT,TRACK_CIRCUIT_MAINTENANCE,KNNT-SLY-DN,KNNT-SLY DN km 0.81,0.807,1.28,1,0,1,0,0,31.2,9.7,20.0,80.0,120,SNT_GANG_0,11,0.669,NORMAL,HIGH,D:poisson_from_periodicity
J00062,TRD,TRACTION_BONDING,SLY-DST-UP,SLY-DST UP km 3.15,3.147,3.364,1,0,0,0,0,21.4,5.1,12.0,50.0,120,TRD_GANG_1,11,0.644,NORMAL,MEDIUM,D:poisson_from_periodicity
J00086,TRD,OHE_MEASUREMENT_UNDER_LOAD,DST-DPI-DN,DST-DPI DN km 5.82,5.819,6.196,0,0,0,0,1,21.8,8.1,18.0,65.0,0,TRD_GANG_1,11,0.574,NORMAL,HIGH,D:poisson_from_periodicity
J00136,ENGG,WELDING_REPAIR,BDY-BQI-DN,BDY-BQI DN km 9.92,9.92,10.0,1,0,0,0,0,47.6,14.9,30.0,120.0,120,PWAY_GANG_1,11,1.735,HIGH,HIGH,D:poisson_from_periodicity
J00147,ENGG,TRACK_GEOMETRY_CORRECTION,BQI-LCR-UP,BQI-LCR UP km 2.40,2.405,2.674,1,0,0,0,0,42.7,10.4,25.0,100.0,120,PWAY_GANG_0,11,1.053,NORMAL,MEDIUM,D:poisson_from_periodicity
J00159,SNT,TRACK_CIRCUIT_MAINTENANCE,LCR-DSPT-UP,LCR-DSPT UP km 7.84,7.841,8.104,1,0,1,0,0,33.1,8.1,20.0,80.0,120,SNT_GANG_2,11,1.43,HIGH,MEDIUM,D:poisson_from_periodicity
J00201,TRD,INSULATOR_REPLACEMENT,TNT-KPPR-DN,TNT-KPPR DN km 9.70,9.703,9.904,1,1,0,0,0,41.7,11.1,25.0,90.0,120,TOWER_WAGON_1,11,1.466,HIGH,MEDIUM,D:poisson_from_periodicity
J00210,SNT,TRACK_CIRCUIT_MAINTENANCE,KPPR-MGSJ-DN,KPPR-MGSJ DN km 1.67,1.67,1.899,1,0,1,0,0,35.8,7.6,20.0,80.0,120,SNT_GANG_0,11,1.409,HIGH,MEDIUM,D:poisson_from_periodicity
J00217,SNT,TRACK_CIRCUIT_MAINTENANCE,MGSJ-SA-UP,MGSJ-SA UP km 0.12,0.125,0.392,1,0,1,0,0,29.6,7.3,20.0,80.0,120,SNT_GANG_2,11,1.028,NORMAL,MEDIUM,D:poisson_from_periodicity
J00237,ENGG,THROUGH_TAMPING,SA-NEA-DN,SA-NEA DN km 2.39,2.394,3.947,1,0,0,0,0,58.0,12.4,35.0,150.0,150,TAMPER_0,11,1.486,HIGH,MEDIUM,D:poisson_from_periodicity
J00248,SNT,POINT_MACHINE_OVERHAUL,NEA-VRPD-DN,NEA-VRPD DN km 2.22,2.221,2.404,1,0,1,0,0,53.4,12.1,25.0,100.0,120,SNT_GANG_2,11,2.027,URGENT,MEDIUM,D:poisson_from_periodicity
J00264,TRD,OHE_INSPECTION,DVBH-DC-UP,DVBH-DC UP km 1.33,1.335,6.542,1,1,0,0,0,36.0,11.8,25.0,100.0,120,TOWER_WAGON_1,11,1.232,NORMAL,HIGH,D:poisson_from_periodicity
